,TRAVEL_ID,X_COORD_Mean,Y_COORD_Mean,TRAVEL_START_YMD,TRAVEL_END_YMD,VISIT_AREA_NM,Visit_Latitude,Visit_Longitude,cluster
2117,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,홍성방,33.220171,126.2516618,184
2118,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,큰엉,33.27320124,126.7047753,184
2119,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,원앤온리,33.23922235,126.3191925,184
2121,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,만선식당,33.21786254,126.2498107,184
2122,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,대정농협 하나로마트,33.23404408,126.2641991,184
2124,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,선물고팡 함덕점,33.54381497,126.6630989,184
2126,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,표선해수욕장,33.32751092,126.8374248,184
2127,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,정방폭포,33.24499661,126.5716053,184
2128,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,성산일출봉,33.45913497,126.9405375,184
2130,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,곽지해수욕장,33.45065751,126.3046732,184
2132,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,코난해변,33.55745493,126.811202,184
2133,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,송악산,33.19908294,126.2897914,184
2134,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,허니문하우스,33.24415532,126.5787127,184
2135,d_d001876,33.55768932860316,126.79015320869202,2022-09-26,2022-09-30,남원농협하나로마트,33.28432257,126.7214459,184
2136,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,종달리해변,33.48868923,126.9050774,73
2138,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,아뽀밍고,33.45995213,126.930701,73
2139,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,새별오름,33.36627759,126.3577307,73
2140,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,약천사,33.24623622,126.4494585,73
2141,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,또똣제주백팩커스,33.22939109,126.3062963,73
2142,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,휴펜션,33.5205488,126.8632087,73
2143,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,온더스톤게스트하우스 성산점,33.47008261,126.9306972,73
2144,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,안녕협재씨 제주협재점,33.38656924,126.2249788,73
2145,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,모알보알 제주,33.55956659,126.7279531,73
2146,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,명진전복,33.5324709,126.850185,73
2147,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,우진해장국,33.5115169,126.5200013,73
2148,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,물회야,33.45972838,126.9304366,73
2150,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,풍림다방 송당점,33.47187866,126.7857081,73
2151,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,연돈볼카츠 제주성산일출봉점,33.46207851,126.9347311,73
2152,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,도두동무지개해안도로,33.50911801,126.4713384,73
2153,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,사계의시간,33.23230934,126.3088352,73
2154,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,새빌,33.36431115,126.3629702,73
2155,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,스타벅스 제주용담DT점,33.51248673,126.4844801,73
2156,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,산굼부리,33.43257409,126.693832,73
2157,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,거문오름,33.45692229,126.7147427,73
2158,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,카멜리아힐,33.28963443,126.3700095,73
2160,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,제주국제공항,33.50707896,126.492769,73
2161,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,윌라라,33.46285473,126.932919,73
2163,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,성산연화,33.46185729,126.9324432,73
2164,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,광치기해변,33.45231691,126.9238966,73
2165,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,오조포구,33.46324985,126.9210299,73
2166,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,오조포구,33.46324985,126.9210299,73
2167,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,용머리해안,33.23165676,126.3147366,73
2168,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,연돈볼카츠 제주성산일출봉점,33.46207851,126.9347311,73
2169,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,사계해변,33.22865827,126.3085979,73
2171,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,세화해변,33.52514366,126.8602562,73
2172,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,휴펜션,33.5205488,126.8632087,73
2173,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,함덕해수욕장,33.54306157,126.6692389,73
2175,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,또똣제주백팩커스,33.22939109,126.3062963,73
2176,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,또똣제주백팩커스,33.22939109,126.3062963,73
2177,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,온더스톤게스트하우스 성산점,33.47008261,126.9306972,73
2178,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,금능해수욕장,33.39044882,126.2358899,73
2179,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,중문대포주상절리대,33.23799399,126.4260174,73
2180,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,제주국제공항,33.50707896,126.492769,73
2181,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,네거리식당,33.24849159,126.559291,73
2182,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,온더스톤게스트하우스 성산점,33.47008261,126.9306972,73
2183,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,오설록티뮤지엄,33.30591329,126.2894893,73
2184,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,성산일출봉,33.45913497,126.9405375,73
2185,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,제주시새우리 제주점,33.5146122,126.5207376,73
2186,d_d001883,33.31607949723523,126.4858191396754,2022-09-28,2022-10-06,온더스톤게스트하우스 성산점,33.47008261,126.9306972,73
2187,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,제주동문재래시장,33.51158514,126.5260174,25
2188,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,방주교회,33.30504898,126.3874393,25
2189,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,제주속으로,33.50975594,126.5146404,25
2190,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,넉둥베기,33.50984537,126.5126165,25
2191,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,제주국제공항,33.50707896,126.492769,25
2192,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,제주속으로,33.50975594,126.5146404,25
2193,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,곽지해수욕장,33.45065751,126.3046732,25
2194,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,제주국제공항,33.50707896,126.492769,25
2195,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,새별오름,33.36627759,126.3577307,25
2197,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,사라봉공원,33.51728425,126.545546,25
2198,d_d001884,33.53275879099125,126.50347219320699,2022-10-11,2022-10-14,천지연폭포,33.24721232,126.5545223,25
2199,d_d001924,33.398693815340366,126.6207863288111,2022-09-29,2022-10-02,쇠소깍,33.25424607,126.6224051,101
2202,d_d001970,33.252199438539144,126.33068941630523,2022-09-27,2022-09-30,서귀포자연휴양림,33.31229131,126.464872,219
2203,d_d001970,33.252199438539144,126.33068941630523,2022-09-27,2022-09-30,피규어뮤지엄제주,33.28190641,126.3553565,219
2204,d_d001970,33.252199438539144,126.33068941630523,2022-09-27,2022-09-30,운진항,33.20955795,126.2578099,219
2205,d_d001970,33.252199438539144,126.33068941630523,2022-09-27,2022-09-30,제주실탄사격장,33.26367783,126.3856848,219
2206,d_d001970,33.252199438539144,126.33068941630523,2022-09-27,2022-09-30,화순금모래해수욕장,33.24003243,126.3335893,219
2207,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,제주동문재래시장,33.51158514,126.5260174,154
2209,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,사무실,33.51777868,126.496023,154
2210,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,랜딩관 제주신화월드호텔앤리조트,33.30566208,126.3175385,154
2211,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,제주로컬 썸제주,33.49392703,126.4815555,154
2212,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,함덕해수욕장,33.54306157,126.6692389,154
2213,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,델문도,33.54370934,126.668724,154
2214,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,랜딩관 제주신화월드호텔앤리조트,33.30566208,126.3175385,154
2215,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,우진해장국,33.5115169,126.5200013,154
2217,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,보롬왓,33.41349708,126.7524958,154
2218,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,닭머르,33.53647489,126.6118969,154
2219,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,국세공무원교육원,33.25582063,126.5158089,154
2220,d_d002000,33.53030623163321,126.55348785239072,2022-10-25,2022-10-28,순천미향,33.23566012,126.3124824,154
2222,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,제주허브동산,33.33039389,126.8151851,2
2223,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,아쿠아플라넷 제주,33.43306804,126.9278459,2
2224,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,제주 유,33.46461844,126.9349023,2
2226,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,새빌,33.36431115,126.3629702,2
2227,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,곽지해수욕장,33.45065751,126.3046732,2
2228,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,월정리해수욕장,33.55646939,126.7958051,2
2230,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,애월카페거리,33.46258716,126.3091689,2
2231,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,이호테우등대,33.50179497,126.4519614,2
2232,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,마노르블랑,33.25481888,126.2949908,2
2233,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,쇠소깍전통나룻배 카약체험지점,33.25208385,126.622966,2
2236,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,퍼시픽리솜 더클리프카페&펍,33.24432939,126.4149199,2
2237,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,효섬마을초가집,33.46545444,126.6116339,2
2238,d_d002005,33.50052563884393,126.6879628384971,2022-10-02,2022-10-06,세화해변,33.52514366,126.8602562,2
2239,d_d002010,33.4431568918239,126.40124893575471,2022-10-06,2022-10-09,조이힐펜션,33.43839562,126.3935982,98
2240,d_d002010,33.4431568918239,126.40124893575471,2022-10-06,2022-10-09,비양도,33.41027771,126.2273484,98
2241,d_d002010,33.4431568918239,126.40124893575471,2022-10-06,2022-10-09,항파두리 항몽유적지,33.45274787,126.4079226,98
2242,d_d002010,33.4431568918239,126.40124893575471,2022-10-06,2022-10-09,도두 주유소,33.4942126,126.4689379,98
2243,d_d002010,33.4431568918239,126.40124893575471,2022-10-06,2022-10-09,수우동,33.39662338,126.2424398,98
2246,d_d002010,33.4431568918239,126.40124893575471,2022-10-06,2022-10-09,조이힐펜션,33.43839562,126.3935982,98
2247,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,윈드1947카트테마파크,33.28951947,126.5888268,17
2249,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,우진해장국,33.5115169,126.5200013,17
2250,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,카페갤럭시아,33.23381446,126.3103554,17
2251,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,제주의시간은느리다,33.51203152,126.8641649,17
2252,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,남원큰엉해변,33.27335018,126.70371,17
2253,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,칠돈가 성산직영점,33.46811947,126.9169462,17
2254,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,서귀포매일올레시장,33.25015006,126.5632316,17
2255,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,바이제주,33.51657358,126.504123,17
2256,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,도두봉,33.50798635,126.4683501,17
2257,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,창꼼,33.55294203,126.7000025,17
2258,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,블루보틀 제주 카페,33.433277,126.7508653,17
2259,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,월정리갈비밥,33.55485535,126.7967866,17
2260,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,교래향,33.43506322,126.6763487,17
2261,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,델문도,33.54370934,126.668724,17
2262,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,제주국제공항,33.50707896,126.492769,17
2263,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,오늘은녹차한잔,33.3818346,126.7909911,17
2264,d_d002015,33.543364963050195,126.79677990693324,2022-10-15,2022-10-19,제주레일바이크,33.46462116,126.8369456,17
2268,d_d002019,33.49013014531737,126.94269666509186,2022-10-01,2022-10-02,구좌농협하나로마트 우도점,33.50528303,126.9537253,13
2269,d_d002019,33.49013014531737,126.94269666509186,2022-10-01,2022-10-02,소섬전복,33.49882225,126.9650897,13
2270,d_d002019,33.49013014531737,126.94269666509186,2022-10-01,2022-10-02,성산포항,33.47345966,126.9332938,13
2272,d_d002019,33.49013014531737,126.94269666509186,2022-10-01,2022-10-02,우도산호해변,33.50240607,126.9430478,13
2273,d_d002019,33.49013014531737,126.94269666509186,2022-10-01,2022-10-02,비양도망대,33.51540924,126.969199,13
2275,d_d002019,33.49013014531737,126.94269666509186,2022-10-01,2022-10-02,검멀레해변,33.49717101,126.9669025,13
2276,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,바다해호텔,33.24142097,126.5656903,289
2277,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,언더워터스쿠버,33.24140124,126.565979,289
2279,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,바다해호텔,33.24142097,126.5656903,289
2280,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,언더워터스쿠버,33.24140124,126.565979,289
2281,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,언더워터스쿠버,33.24140124,126.565979,289
2282,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,솔동산고기국수,33.242944,126.5652246,289
2283,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,자구리문화예술공원,33.24174695,126.5673829,289
2285,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,바다해호텔,33.24142097,126.5656903,289
2286,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,유동커피,33.24452588,126.5638003,289
2287,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,메이비,33.24497827,126.5642488,289
2289,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,이중섭미술관,33.24590378,126.564888,289
2290,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,용이식당,33.25108167,126.5604798,289
2291,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,서귀포매일올레시장,33.25015006,126.5632316,289
2292,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,서귀포치유의숲,33.29193935,126.5279042,289
2293,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,미도호스텔,33.25006365,126.5663654,289
2294,d_d002021,33.397509581606315,126.57181225342416,2022-10-04,2022-10-09,천지연폭포,33.24721232,126.5545223,289
2296,d_d002028,33.48047730800764,126.62388713374726,2022-10-22,2022-10-25,블랙샌즈호텔,33.52192045,126.5873387,108
